year,driver,wins,podiums,totalPoints,finishes,dnfs,avgLapTime,totalOvertakes,raceCount,finishRate,podiumRate,avgPointsPerRace
1959,flaherty,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1959,flockhart,0,0,0.0,5,0,,15,5,100.0,0.0,0.0
1959,fontes,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1959,foyt,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1959,freeland,0,0,0.0,1,0,,3,1,100.0,0.0,0.0
1959,greene,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1959,grim,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1959,halford,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1959,hartley,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1959,henry_taylor,0,0,0.0,1,0,,10,1,100.0,0.0,0.0
1959,herman,0,0,0.0,1,0,,10,1,100.0,0.0,0.0
1959,herrmann,0,0,0.0,2,0,,2,2,100.0,0.0,0.0
1959,hill,0,0,0.0,7,0,,2,7,100.0,0.0,0.0
1959,johnson,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1959,keller,0,0,0.0,1,0,,10,1,100.0,0.0,0.0
1959,larson,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1959,lovely,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1959,lucienbonnet,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1959,magill,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1959,mcwithey,0,0,0.0,1,0,,17,1,100.0,0.0,0.0
1959,mike_taylor,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1959,naylor,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1959,orey,0,0,0.0,3,0,,17,3,100.0,0.0,0.0
1959,parkes,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1959,parnell,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1959,paul_russo,0,0,0.0,1,0,,18,1,100.0,0.0,0.0
1959,piper,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1959,ray_crawford,0,0,0.0,1,0,,9,1,100.0,0.0,0.0
1959,sachs,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1959,said,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1959,salvadori,0,0,0.0,7,0,,13,7,100.0,0.0,0.0
1959,scarlatti,0,0,0.0,2,0,,13,3,66.67,0.0,0.0
1959,shelby,0,0,0.0,4,0,,14,4,100.0,0.0,0.0
1959,stacey,0,0,0.0,2,0,,4,2,100.0,0.0,0.0
1959,sutton,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1959,testut,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1959,tomaso,0,0,0.0,1,0,,3,1,100.0,0.0,0.0
1959,trevor_taylor,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1959,trips,0,0,0.0,2,0,,0,2,100.0,0.0,0.0
1959,turner,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1959,veith,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1959,weyant,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1958,hawthorn,1,7,49.0,10,0,,4,10,100.0,70.0,4.9
1958,moss,4,5,41.0,9,0,,12,10,90.0,50.0,4.1
1958,brooks,3,3,24.0,10,0,,8,10,100.0,30.0,2.4
1958,salvadori,0,2,15.0,9,0,,35,9,100.0,22.22,1.67
1958,collins,1,2,14.0,6,0,,11,7,85.71,28.57,2.0
1958,schell,0,1,14.0,9,0,,22,10,90.0,10.0,1.4
1958,musso,0,2,12.0,5,0,,16,5,100.0,40.0,2.4
1958,trintignant,1,2,12.0,9,0,,22,9,100.0,22.22,1.33
1958,lewis-evans,0,2,11.0,8,0,,11,8,100.0,25.0,1.38
1958,behra,0,1,9.0,10,0,,1,10,100.0,10.0,0.9
1958,phil_hill,0,2,9.0,4,0,,13,4,100.0,50.0,2.25
1958,trips,0,1,9.0,5,0,,25,6,83.33,16.67,1.5
1958,bryan,1,1,8.0,1,0,,6,1,100.0,100.0,8.0
1958,fangio,0,0,7.0,2,0,,4,2,100.0,0.0,3.5
1958,george_amick,0,1,6.0,1,0,,23,1,100.0,100.0,6.0
1958,bettenhausen,0,0,4.0,1,0,,5,1,100.0,0.0,4.0
1958,boyd,0,1,4.0,1,0,,5,1,100.0,100.0,4.0
1958,allison,0,0,3.0,9,0,,49,9,100.0,0.0,0.33
1958,bonnier,0,0,3.0,9,0,,32,9,100.0,0.0,0.33
1958,jack_brabham,0,0,3.0,8,0,,19,9,88.89,0.0,0.33
1958,rathmann,0,0,2.0,1,0,,15,1,100.0,0.0,2.0
1958,barth,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1958,beaufort,0,0,0.0,2,0,,6,2,100.0,0.0,0.0
1958,bisch,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1958,bridger,0,0,0.0,1,0,,3,1,100.0,0.0,0.0
1958,bueb,0,0,0.0,2,0,,5,2,100.0,0.0,0.0
1958,burgess,0,0,0.0,2,0,,7,2,100.0,0.0,0.0
1958,cabianca,0,0,0.0,1,0,,11,2,50.0,0.0,0.0
1958,cheesbourg,0,0,0.0,1,0,,23,1,100.0,0.0,0.0
1958,chiron,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1958,christie,0,0,0.0,1,0,,3,1,100.0,0.0,0.0
1958,connor,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1958,dempsey_wilson,0,0,0.0,1,0,,17,1,100.0,0.0,0.0
1958,dick_rathmann,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1958,ecclestone,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1958,elisian,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1958,emery,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1958,fairman,0,0,0.0,2,0,,3,2,100.0,0.0,0.0
1958,filippis,0,0,0.0,3,0,,22,4,75.0,0.0,0.0
1958,flockhart,0,0,0.0,1,0,,0,3,33.33,0.0,0.0
1958,foyt,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1958,freeland,0,0,0.0,1,0,,6,1,100.0,0.0,0.0
1958,garrett,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1958,gendebien,0,0,0.0,3,0,,0,3,100.0,0.0,0.0
1958,gerini,0,0,0.0,4,0,,19,5,80.0,0.0,0.0
1958,gibson,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1958,godia,0,0,0.0,3,0,,8,4,75.0,0.0,0.0
1958,goethals,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1958,goldsmith,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1958,gould,0,0,0.0,1,0,,1,3,33.33,0.0,0.0
1958,gregory,0,0,0.0,3,0,,14,4,75.0,0.0,0.0
1958,guelfi,0,0,0.0,1,0,,10,1,100.0,0.0,0.0
1958,herrmann,0,0,0.0,3,0,,16,3,100.0,0.0,0.0
1958,hill,0,0,0.0,9,0,,23,9,100.0,0.0,0.0
1958,jerry_unser,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1958,johnson,0,0,0.0,1,0,,17,1,100.0,0.0,0.0
1958,kavanagh,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1958,keller,0,0,0.0,1,0,,10,1,100.0,0.0,0.0
1958,kessler,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1958,la_caze,0,0,0.0,1,0,,9,1,100.0,0.0,0.0
1958,larson,0,0,0.0,1,0,,11,1,100.0,0.0,0.0
1958,magill,0,0,0.0,1,0,,14,1,100.0,0.0,0.0
1958,marsh,0,0,0.0,1,0,,6,1,100.0,0.0,0.0
1958,mclaren,0,0,0.0,2,0,,15,2,100.0,0.0,0.0
1958,menditeguy,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1958,naylor,0,0,0.0,1,0,,2,1,100.0,0.0,0.0
1958,parsons,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1958,paul_russo,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1958,picard,0,0,0.0,1,0,,6,1,100.0,0.0,0.0
1958,piotti,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1958,reece,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1958,ruttman,0,0,0.0,1,0,,8,2,50.0,0.0,0.0
1958,sachs,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1958,scarlatti,0,0,0.0,2,0,,4,2,100.0,0.0,0.0
1958,seidel,0,0,0.0,3,0,,3,3,100.0,0.0,0.0
1958,shelby,0,0,0.0,5,0,,13,5,100.0,0.0,0.0
1958,stacey,0,0,0.0,1,0,,2,1,100.0,0.0,0.0
1958,sutton,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1958,taramazzo,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1958,templeman,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1958,testut,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1958,thomson,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1958,tolan,0,0,0.0,1,0,,17,1,100.0,0.0,0.0
1958,turner,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1958,veith,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1958,ward,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1958,weyant,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1957,fangio,4,6,46.0,7,0,,3,7,100.0,85.71,6.57
1957,moss,3,3,25.0,7,0,,6,7,100.0,42.86,3.57
1957,musso,0,2,16.0,6,0,,14,6,100.0,33.33,2.67
1957,hawthorn,0,2,13.0,7,0,,11,7,100.0,28.57,1.86
1957,brooks,1,2,11.0,6,0,,4,6,100.0,33.33,1.83
1957,gregory,0,1,10.0,4,0,,19,4,100.0,25.0,2.5
1957,schell,0,1,10.0,9,0,,20,9,100.0,11.11,1.11
1957,collins,0,2,8.0,8,0,,13,8,100.0,25.0,1.0
1957,hanks,1,1,8.0,1,0,,12,1,100.0,100.0,8.0
1957,rathmann,0,1,7.0,1,0,,30,1,100.0,100.0,7.0
1957,behra,0,1,6.0,6,0,,1,6,100.0,16.67,1.0
1957,lewis-evans,0,0,5.0,6,0,,13,6,100.0,0.0,0.83
1957,trintignant,0,0,5.0,3,0,,6,3,100.0,0.0,1.67
1957,bryan,0,1,4.0,1,0,,12,1,100.0,100.0,4.0
1957,menditeguy,0,1,4.0,4,0,,6,4,100.0,25.0,1.0
1957,trips,0,1,4.0,3,0,,12,3,100.0,33.33,1.33
1957,paul_russo,0,0,3.0,1,0,,6,1,100.0,0.0,3.0
1957,linden,0,0,2.0,1,0,,7,1,100.0,0.0,2.0
1957,salvadori,0,0,2.0,4,0,,12,5,80.0,0.0,0.4
1957,gonzalez,0,0,1.0,1,0,,5,1,100.0,0.0,1.0
1957,portago,0,0,1.0,1,0,,5,1,100.0,0.0,1.0
1957,scarlatti,0,0,1.0,4,0,,20,4,100.0,0.0,0.25
1957,agabashian,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1957,barth,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1957,beaufort,0,0,0.0,1,0,,6,1,100.0,0.0,0.0
1957,bettenhausen,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1957,bonnier,0,0,0.0,4,0,,6,4,100.0,0.0,0.0
1957,boyd,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1957,bueb,0,0,0.0,2,0,,16,2,100.0,0.0,0.0
1957,castellotti,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1957,cheesbourg,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1957,christie,0,0,0.0,1,0,,20,1,100.0,0.0,0.0
1957,connor,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1957,daywalt,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1957,edmunds,0,0,0.0,1,0,,8,1,100.0,0.0,0.0
1957,elisian,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1957,england,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1957,fairman,0,0,0.0,1,0,,2,1,100.0,0.0,0.0
1957,flockhart,0,0,0.0,2,0,,2,2,100.0,0.0,0.0
1957,freeland,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1957,george,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1957,gerard,0,0,0.0,1,0,,12,1,100.0,0.0,0.0
1957,gibson,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1957,godia,0,0,0.0,3,0,,11,3,100.0,0.0,0.0
1957,gould,0,0,0.0,4,0,,8,6,66.67,0.0,0.0
1957,halford,0,0,0.0,3,0,,9,3,100.0,0.0,0.0
1957,hartley,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1957,herman,0,0,0.0,1,0,,9,1,100.0,0.0,0.0
1957,herrmann,0,0,0.0,1,0,,0,2,50.0,0.0,0.0
1957,jack_brabham,0,0,0.0,6,0,,30,6,100.0,0.0,0.0
1957,johnson,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1957,keller,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1957,leston,0,0,0.0,1,0,,0,2,50.0,0.0,0.0
1957,macdowel,0,0,0.0,1,0,,8,1,100.0,0.0,0.0
1957,mackay-fraser,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1957,magill,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1957,maglioli,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1957,marsh,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1957,naylor,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1957,parsons,0,0,0.0,1,0,,1,1,100.0,0.0,0.0
1957,perdisa,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1957,piotti,0,0,0.0,2,0,,4,4,50.0,0.0,0.0
1957,reece,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1957,russo,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1957,ruttman,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1957,sachs,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1957,simon,0,0,0.0,1,0,,5,2,50.0,0.0,0.0
1957,teague,0,0,0.0,1,0,,21,1,100.0,0.0,0.0
1957,thomson,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1957,tolan,0,0,0.0,1,0,,11,1,100.0,0.0,0.0
1957,tomaso,0,0,0.0,1,0,,3,1,100.0,0.0,0.0
1957,turner,0,0,0.0,1,0,,8,1,100.0,0.0,0.0
1957,veith,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1957,volonterio,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1957,ward,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1957,weyant,0,0,0.0,1,0,,11,1,100.0,0.0,0.0
1956,fangio,3,5,34.5,10,0,,15,10,100.0,50.0,3.45
1956,moss,2,4,28.0,9,0,,22,9,100.0,44.44,3.11
1956,collins,2,5,25.0,8,0,,27,8,100.0,62.5,3.12
1956,behra,0,5,22.0,8,0,,22,8,100.0,62.5,2.75
1956,flaherty,1,1,8.0,1,0,,0,1,100.0,100.0,8.0
1956,castellotti,0,1,7.5,9,0,,0,9,100.0,11.11,0.83
1956,frere,0,1,6.0,1,0,,6,1,100.0,100.0,6.0
1956,godia,0,0,6.0,4,0,,53,5,80.0,0.0,1.2
1956,hanks,0,1,6.0,1,0,,11,1,100.0,100.0,6.0
1956,fairman,0,0,5.0,2,0,,28,2,100.0,0.0,2.5
1956,flockhart,0,1,4.0,2,0,,23,2,100.0,50.0,2.0
1956,freeland,0,1,4.0,1,0,,23,1,100.0,100.0,4.0
1956,hawthorn,0,1,4.0,3,0,,5,4,75.0,25.0,1.0
1956,musso,1,1,4.0,4,0,,2,4,100.0,25.0,1.0
1956,parsons,0,0,3.0,1,0,,2,1,100.0,0.0,3.0
1956,perdisa,0,1,3.0,4,0,,22,5,80.0,20.0,0.6
1956,portago,0,1,3.0,5,0,,11,5,100.0,20.0,0.6
1956,schell,0,0,3.0,7,0,,4,7,100.0,0.0,0.43
1956,dick_rathmann,0,0,2.0,1,0,,0,1,100.0,0.0,2.0
1956,gendebien,0,0,2.0,2,0,,5,2,100.0,0.0,1.0
1956,gould,0,0,2.0,4,0,,18,4,100.0,0.0,0.5
1956,ramos,0,0,2.0,5,0,,28,5,100.0,0.0,0.4
1956,rosier,0,0,2.0,5,0,,28,5,100.0,0.0,0.4
1956,villoresi,0,0,2.0,5,0,,28,5,100.0,0.0,0.4
1956,gerini,0,0,1.5,2,0,,14,2,100.0,0.0,0.75
1956,landi,0,0,1.5,1,0,,7,1,100.0,0.0,1.5
1956,paul_russo,0,0,1.0,1,0,,0,1,100.0,0.0,1.0
1956,agabashian,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,andre_pilette,0,0,0.0,3,0,,23,4,75.0,0.0,0.0
1956,andrews,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,bayol,0,0,0.0,1,0,,5,1,100.0,0.0,0.0
1956,bettenhausen,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,bonnier,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,boyd,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,brooks,0,0,0.0,1,0,,0,2,50.0,0.0,0.0
1956,bryan,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,chapman,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1956,chiron,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1956,christie,0,0,0.0,1,0,,12,1,100.0,0.0,0.0
1956,connor,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,daywalt,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,dinsmore,0,0,0.0,1,0,,16,1,100.0,0.0,0.0
1956,elisian,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,emery,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,garrett,0,0,0.0,1,0,,13,1,100.0,0.0,0.0
1956,gerard,0,0,0.0,1,0,,11,1,100.0,0.0,0.0
1956,gonzalez,0,0,0.0,1,0,,0,2,50.0,0.0,0.0
1956,graffenried,0,0,0.0,1,0,,12,1,100.0,0.0,0.0
1956,griffith,0,0,0.0,1,0,,20,1,100.0,0.0,0.0
1956,halford,0,0,0.0,3,0,,11,3,100.0,0.0,0.0
1956,hartley,0,0,0.0,1,0,,11,1,100.0,0.0,0.0
1956,herman,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,jack_brabham,0,0,0.0,1,0,,2,1,100.0,0.0,0.0
1956,johnson,0,0,0.0,1,0,,17,1,100.0,0.0,0.0
1956,keller,0,0,0.0,1,0,,14,1,100.0,0.0,0.0
1956,leston,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,linden,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,maglioli,0,0,0.0,3,0,,1,3,100.0,0.0,0.0
1956,manzon,0,0,0.0,4,0,,20,5,80.0,0.0,0.0
1956,menditeguy,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,milhoux,0,0,0.0,1,0,,13,1,100.0,0.0,0.0
1956,oscar_gonzalez,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1956,piotti,0,0,0.0,2,0,,12,3,66.67,0.0,0.0
1956,rathmann,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,ray_crawford,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,reece,0,0,0.0,1,0,,12,1,100.0,0.0,0.0
1956,russo,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,ruttman,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,salvadori,0,0,0.0,3,0,,3,3,100.0,0.0,0.0
1956,scarlatti,0,0,0.0,0,0,,0,2,0.0,0.0,0.0
1956,scott_Brown,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,scotti,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,simon,0,0,0.0,2,0,,24,2,100.0,0.0,0.0
1956,sweikert,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1956,taruffi,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,thomson,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,titterington,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,tolan,0,0,0.0,1,0,,10,1,100.0,0.0,0.0
1956,trintignant,0,0,0.0,5,0,,2,5,100.0,0.0,0.0
1956,trips,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1956,turner,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1956,uria,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1956,veith,0,0,0.0,1,0,,16,1,100.0,0.0,0.0
1956,volonterio,0,0,0.0,1,0,,12,1,100.0,0.0,0.0
1956,ward,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1955,fangio,4,5,41.0,6,0,,3,6,100.0,83.33,6.83
1955,moss,1,3,23.0,7,0,,7,7,100.0,42.86,3.29
1955,castellotti,0,2,12.0,7,0,,13,7,100.0,28.57,1.71
1955,trintignant,1,3,11.33,8,0,,27,8,100.0,37.5,1.42
1955,farina,0,3,10.33,4,0,,13,5,80.0,60.0,2.07
1955,taruffi,0,1,9.0,3,0,,15,4,75.0,25.0,2.25
1955,sweikert,1,1,8.0,1,0,,13,1,100.0,100.0,8.0
1955,mieres,0,0,7.0,6,0,,22,6,100.0,0.0,1.17
1955,behra,0,1,6.0,10,0,,25,10,100.0,10.0,0.6
1955,musso,0,1,6.0,7,0,,27,7,100.0,14.29,0.86
1955,kling,0,1,5.0,6,0,,7,6,100.0,16.67,0.83
1955,davies,0,1,4.0,1,0,,7,1,100.0,100.0,4.0
1955,bettenhausen,0,1,3.0,1,0,,0,1,100.0,100.0,3.0
1955,frere,0,0,3.0,2,0,,11,2,100.0,0.0,1.5
1955,paul_russo,0,1,3.0,1,0,,0,1,100.0,100.0,3.0
1955,thomson,0,0,3.0,1,0,,29,1,100.0,0.0,3.0
1955,gonzalez,0,1,2.0,1,0,,0,1,100.0,100.0,2.0
1955,menditeguy,0,0,2.0,3,0,,22,3,100.0,0.0,0.67
1955,perdisa,0,1,2.0,3,0,,6,3,100.0,33.33,0.67
1955,villoresi,0,0,2.0,3,0,,2,4,75.0,0.0,0.5
1955,maglioli,0,1,1.33,2,0,,8,2,100.0,50.0,0.66
1955,faulkner,0,0,1.0,1,0,,2,1,100.0,0.0,1.0
1955,herrmann,0,0,1.0,1,0,,6,2,50.0,0.0,0.5
1955,homeier,0,0,1.0,1,0,,2,1,100.0,0.0,1.0
1955,vukovich,0,0,1.0,1,0,,0,1,100.0,0.0,1.0
1955,agabashian,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1955,andrews,0,0,0.0,1,0,,8,1,100.0,0.0,0.0
1955,ascari,0,0,0.0,2,0,,0,2,100.0,0.0,0.0
1955,bayol,0,0,0.0,2,0,,2,2,100.0,0.0,0.0
1955,birger,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1955,boyd,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1955,bryan,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1955,bucci,0,0,0.0,1,0,,11,1,100.0,0.0,0.0
1955,chiron,0,0,0.0,1,0,,13,1,100.0,0.0,0.0
1955,claes,0,0,0.0,1,0,,5,2,50.0,0.0,0.0
1955,collins,0,0,0.0,2,0,,10,2,100.0,0.0,0.0
1955,connor,0,0,0.0,1,0,,11,1,100.0,0.0,0.0
1955,cross,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1955,darter,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1955,daywalt,0,0,0.0,1,0,,8,1,100.0,0.0,0.0
1955,elisian,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1955,fairman,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1955,fitch,0,0,0.0,1,0,,11,1,100.0,0.0,0.0
1955,flaherty,0,0,0.0,1,0,,2,1,100.0,0.0,0.0
1955,freeland,0,0,0.0,1,0,,6,1,100.0,0.0,0.0
1955,gould,0,0,0.0,3,0,,14,3,100.0,0.0,0.0
1955,hanks,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1955,hawthorn,0,0,0.0,5,0,,10,5,100.0,0.0,0.0
1955,herman,0,0,0.0,1,0,,9,1,100.0,0.0,0.0
1955,hoyt,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1955,iglesias,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1955,jack_brabham,0,0,0.0,1,0,,13,1,100.0,0.0,0.0
1955,johnson,0,0,0.0,1,0,,19,1,100.0,0.0,0.0
1955,keller,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1955,linden,0,0,0.0,1,0,,2,1,100.0,0.0,0.0
1955,lucas,0,0,0.0,1,0,,3,1,100.0,0.0,0.0
1955,macklin,0,0,0.0,1,0,,8,2,50.0,0.0,0.0
1955,mantovani,0,0,0.0,2,0,,22,2,100.0,0.0,0.0
1955,manzon,0,0,0.0,3,0,,0,3,100.0,0.0,0.0
1955,marr,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1955,mcalpine,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1955,mcgrath,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1955,niday,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1955,parsons,0,0,0.0,1,0,,6,1,100.0,0.0,0.0
1955,peter_walker,0,0,0.0,2,0,,0,2,100.0,0.0,0.0
1955,piotti,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1955,pollet,0,0,0.0,3,0,,19,3,100.0,0.0,0.0
1955,ramos,0,0,0.0,3,0,,11,3,100.0,0.0,0.0
1955,rathmann,0,0,0.0,1,0,,6,1,100.0,0.0,0.0
1955,ray_crawford,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1955,reece,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1955,rolt,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1955,rosier,0,0,0.0,3,0,,7,3,100.0,0.0,0.0
1955,russo,0,0,0.0,1,0,,0,1,100.0,0.0,0.0
1955,salvadori,0,0,0.0,1,0,,4,1,100.0,0.0,0.0
1955,schell,0,0,0.0,7,0,,35,8,87.5,0.0,0.0
1955,simon,0,0,0.0,2,0,,0,2,100.0,0.0,0.0
1955,sparken,0,0,0.0,1,0,,16,1,100.0,0.0,0.0
1955,templeman,0,0,0.0,1,0,,13,1,100.0,0.0,0.0
1955,uria,0,0,0.0,1,0,,7,1,100.0,0.0,0.0
1955,ward,0,0,0.0,1,0,,2,1,100.0,0.0,0.0
1955,weyant,0,0,0.0,1,0,,13,1,100.0,0.0,0.0
1955,wharton,0,0,0.0,1,0,,6,2,50.0,0.0,0.0
1955,whiteaway,0,0,0.0,0,0,,0,1,0.0,0.0,0.0
1954,fangio,6,7,57.14,8,0,,3,8,100.0,87.5,7.14
1954,gonzalez,1,5,26.64,9,0,,15,9,100.0,55.56,2.96
1954,hawthorn,1,4,24.64,9,0,,12,9,100.0,44.44,2.74
1954,trintignant,0,2,17.0,8,0,,19,8,100.0,25.0,2.12
1954,kling,0,1,12.0,6,0,,26,6,100.0,16.67,2.0
1954,herrmann,0,1,8.0,5,0,,8,5,100.0,20.0,1.6
1954,vukovich,1,1,8.0,1,0,,18,1,100.0,100.0,8.0
1954,bryan,0,1,6.0,1,0,,1,1,100.0,100.0,6.0
1954,farina,0,1,6.0,2,0,,0,2,100.0,50.0,3.0
